,AKT,AP1,ERK,Ecadherin,EpCAM,Fvalue,GLI,GRB2SOS,GSK3b,IKK,MDM2,MEK,MYC,NFKB,NOTCH,PI3K,RAF,RAS,SMAD23,SMAD4,Snail,TAK1,TGFBR,TGFb,THY1,Twist1,ZEB1,bcatenin,miR200,miR34,p38,p53
"[('RAF', 0), ('miR34', 1)]",0.08333333333333333,-0.25,0.0,,0.5,0.07105263157894737,0.125,0.0,0.0,0.0,-1.0,0.0,,0.0,0.5,0.0,0.5,0.375,0.0,0.21875,-0.08333333333333333,0.0,0.2222222222222222,0.0,,0.0,0.125,0.1111111111111111,0.0,0.25,0.0,-0.175
"[('GRB2SOS', 1), ('bcatenin', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('AKT', 1), ('EpCAM', 1)]",0.0,-0.5,0.0,,0.0,-0.1,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,0.0,-0.2777777777777778,0.0,-0.5,0.0,-0.3
"[('GRB2SOS', 1), ('TGFBR', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GRB2SOS', 1), ('RAS', 0)]",0.08333333333333333,-0.125,-0.045454545454545456,,0.5,0.05789473684210526,0.125,1.0,0.25,0.0,-1.0,0.0,,0.0,0.0,1.0,0.5,0.0625,0.0,0.25,-0.25,0.5,0.1111111111111111,-0.125,,0.25,-0.1875,0.3055555555555556,0.0,-0.4166666666666667,0.5,-0.15
"[('PI3K', 1), ('p38', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('ERK', 1), ('Twist1', 0)]",0.0,0.0,0.0,,1.0,-0.03684210526315789,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.08333333333333333,0.0,-0.05555555555555555,-0.125,,1.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.1
"[('SMAD23', 1), ('ZEB1', 0)]",0.0,-0.5,0.09090909090909091,,0.0,-0.03684210526315789,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.08333333333333333,0.0,-0.05555555555555555,-0.125,,0.0,0.5,-0.16666666666666666,1.0,-0.5,0.0,-0.3
"[('RAS', 0), ('miR34', 1)]",0.08333333333333333,-0.125,-0.045454545454545456,,0.5,0.13421052631578947,0.125,1.0,0.25,0.0,-1.0,0.0,,0.0,0.5,1.0,0.5,0.0625,0.0,0.25,-0.08333333333333333,0.5,0.2222222222222222,0.0,,0.25,0.0625,0.2222222222222222,0.0,0.25,0.5,-0.05
"[('ERK', 1), ('TAK1', 0)]",0.3333333333333333,0.0,-0.09090909090909091,,1.0,-0.03684210526315789,0.0,0.0,0.0,1.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.125,-0.25,0.0,0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,1.0,-0.2
"[('GLI', 1), ('bcatenin', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('TAK1', 1), ('TGFb', 0)]",0.2708333333333333,-0.171875,-0.04261363636363636,,0.46875,0.12730263157894736,0.484375,0.75,0.0,0.0,-1.0,0.1875,,0.46875,0.375,0.125,0.25,0.375,0.5,0.32421875,0.07291666666666667,0.25,0.2743055555555556,0.0,,0.375,0.125,0.1423611111111111,0.0625,-0.23958333333333334,0.375,-0.225
"[('GLI', 0), ('TGFBR', 0)]",0.5416666666666666,-0.171875,-0.03125,,0.46875,0.14835526315789474,0.484375,0.75,0.0,0.5,-1.0,0.1875,,0.46875,0.10416666666666667,0.3125,0.25,0.625,0.25,0.41015625,0.052083333333333336,0.0,0.2465277777777778,0.28125,,0.3125,0.09375,0.11458333333333333,0.0625,-0.2604166666666667,0.25,-0.20625
"[('PI3K', 0), ('SMAD4', 0)]",0.2708333333333333,-0.1875,0.1590909090909091,,0.25,0.15394736842105264,0.4375,0.5,0.0,0.25,-1.0,0.0,,0.375,0.16666666666666666,0.5,0.0,0.375,1.0,0.515625,0.052083333333333336,0.25,0.25,0.03125,,0.25,0.1875,0.10416666666666667,0.0,-0.2916666666666667,0.0,-0.14375
"[('IKK', 0), ('SMAD4', 0)]",0.4166666666666667,-0.25,0.10227272727272728,,0.25,0.10789473684210527,0.25,0.0,0.0,1.0,-1.0,0.0,,0.5,0.0,0.0,0.0,0.0,1.0,0.65625,0.041666666666666664,0.5,0.18055555555555555,-0.03125,,0.25,0.1875,-0.1111111111111111,0.0,-0.20833333333333334,0.0,-0.15
"[('GSK3b', 1), ('RAF', 0)]",0.3333333333333333,-0.25,0.0,,0.5,0.042105263157894736,0.5,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.1875,-0.25,0.0,0.1111111111111111,-0.125,,0.0,-0.125,0.4444444444444444,0.0,-0.3333333333333333,0.0,-0.25
"[('MEK', 0), ('NOTCH', 1)]",0.16666666666666666,-0.5,0.22727272727272727,,0.5,0.010526315789473684,0.25,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,0.125,0.0,0.3125,-0.25,0.0,0.05555555555555555,-0.125,,0.0,0.0,0.1111111111111111,0.0,-0.3333333333333333,0.0,-0.35
"[('Ecadherin', 0), ('GSK3b', 1)]",0.3333333333333333,0.0,0.09090909090909091,,1.0,0.02631578947368421,0.5,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,0.5,0.0,-0.5,0.0,-0.2
"[('IKK', 0), ('TAK1', 1)]",0.3333333333333333,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,0.0,0.0,1.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.5,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('Ecadherin', 1), ('p38', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.125,-0.08333333333333333,0.5,-0.05555555555555555,-0.125,,0.5,0.0,-0.16666666666666666,0.0,-0.5,1.0,-0.2
"[('SMAD4', 0), ('miR34', 1)]",0.16666666666666666,0.0,0.09090909090909091,,0.5,0.13157894736842105,0.5,0.0,0.0,0.0,-1.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.16666666666666666,0.0,0.2777777777777778,0.0,,0.5,0.25,0.0,0.0,0.0,0.0,-0.2
"[('Twist1', 1), ('miR200', 1)]",0.0,-0.5,0.09090909090909091,,0.0,-0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,-0.05555555555555555,0.125,,0.0,0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('MYC', 0), ('SMAD23', 1)]",0.0,0.0,0.0,,0.0,-0.06842105263157895,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.05555555555555555,0.0,-0.16666666666666666,0.0,-0.1
"[('PI3K', 0), ('miR34', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.04736842105263158,0.0,0.5,0.0,0.0,-1.0,0.0,,0.0,0.0,1.0,0.0,0.25,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.1
"[('SMAD23', 0), ('SMAD4', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.125,-0.25,0.0,0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('ERK', 0), ('Snail', 1)]",0.16666666666666666,-0.5,0.13636363636363635,,0.5,0.0,0.25,0.0,0.0,0.0,-1.0,1.0,,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,-0.25,0.0,0.05555555555555555,-0.125,,0.0,0.0,0.1111111111111111,0.0,-0.3333333333333333,0.0,-0.35
"[('TGFb', 0), ('p53', 1)]",0.16666666666666666,-0.3125,-0.06818181818181818,,0.375,0.05263157894736842,0.25,0.5,0.0,0.0,0.0,0.125,,0.0,0.0,0.0,0.25,0.75,0.5,0.46875,-0.16666666666666666,0.0,0.09722222222222222,-0.125,,0.375,-0.09375,0.1527777777777778,0.0,-0.5,0.25,-0.35
"[('ERK', 1), ('IKK', 0)]",0.3333333333333333,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,0.0,0.0,1.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.5,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('miR200', 0), ('p38', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('IKK', 0), ('RAS', 1)]",0.3333333333333333,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,0.0,0.0,1.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.5,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('PI3K', 1), ('RAF', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GRB2SOS', 1), ('MYC', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('AKT', 1), ('bcatenin', 0)]",0.0,0.0,0.0,,1.0,0.015789473684210527,0.0,0.0,1.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,0.6111111111111112,0.0,-0.5,0.0,-0.2
"[('Snail', 0), ('miR200', 0)]",0.0,0.5,-0.18181818181818182,,1.0,0.07894736842105263,0.5,0.0,0.0,0.0,-1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.0,0.16666666666666666,-0.125,,0.5,0.25,-0.05555555555555555,0.0,0.16666666666666666,0.0,-0.1
"[('Ecadherin', 0), ('GLI', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GRB2SOS', 1), ('IKK', 0)]",0.3333333333333333,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,0.0,0.0,1.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.5,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('AP1', 1), ('Twist1', 0)]",0.0,0.0,0.0,,1.0,-0.03684210526315789,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.08333333333333333,0.0,-0.05555555555555555,-0.125,,1.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.1
"[('AKT', 1), ('TGFb', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('bcatenin', 1), ('p53', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('miR34', 1), ('p38', 1)]",0.0,0.0,-0.18181818181818182,,1.0,-0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.08333333333333333,0.0,0.05555555555555555,-0.125,,0.0,0.0,-0.16666666666666666,0.0,0.5,0.0,-0.1
"[('MYC', 1), ('SMAD23', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('PI3K', 1), ('SMAD23', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('AKT', 0), ('p53', 1)]",0.6666666666666666,0.0,0.0,,0.0,0.06315789473684211,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
"[('MDM2', 0), ('RAS', 1)]",0.0,0.0,0.0,,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1
"[('THY1', 1), ('bcatenin', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('MDM2', 1), ('TGFb', 0)]",0.4166666666666667,-0.09375,-0.06818181818181818,,0.5,0.14276315789473684,0.53125,1.0,0.0,0.0,-1.0,0.25,,0.3125,0.3333333333333333,0.0,0.25,0.5,0.5,0.40625,0.21875,0.0,0.1597222222222222,0.125,,0.5,0.03125,0.14583333333333334,0.125,-0.16666666666666666,0.5,-0.26875
"[('TAK1', 1), ('miR34', 1)]",0.0,0.0,-0.18181818181818182,,1.0,-0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.08333333333333333,0.0,0.05555555555555555,-0.125,,0.0,0.0,-0.16666666666666666,0.0,0.5,0.0,-0.1
"[('NOTCH', 0), ('TAK1', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,0.125,,0.0,-0.25,-0.05555555555555555,0.0,-0.16666666666666666,0.0,-0.2
"[('SMAD23', 0), ('miR34', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.125,-0.25,0.0,0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('MEK', 0), ('MYC', 0)]",0.16666666666666666,-0.5,0.18181818181818182,,1.0,0.021052631578947368,0.25,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,0.125,0.0,0.25,-0.25,0.0,0.05555555555555555,-0.125,,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.0,-0.3
"[('Snail', 0), ('THY1', 1)]",0.0,0.5,-0.18181818181818182,,1.0,0.07894736842105263,0.5,0.0,0.0,0.0,-1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.0,0.16666666666666666,-0.125,,0.5,0.25,-0.05555555555555555,0.0,0.16666666666666666,0.0,-0.1
"[('EpCAM', 0), ('NOTCH', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('NFKB', 0), ('p53', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,0.0,0.0,1.0,-1.0,0.0,,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GLI', 1), ('SMAD4', 0)]",0.08333333333333333,-0.25,0.10227272727272728,,0.25,0.07631578947368421,0.25,0.0,0.0,0.0,-1.0,0.0,,0.5,0.0,0.0,0.0,0.0,1.0,0.65625,0.041666666666666664,0.0,0.18055555555555555,-0.03125,,0.25,0.1875,-0.1111111111111111,0.0,-0.20833333333333334,0.0,-0.15
"[('SMAD4', 1), ('TGFBR', 0)]",0.4166666666666667,-0.125,-0.056818181818181816,,0.5,0.15789473684210525,0.625,1.0,0.0,0.5,-1.0,0.0,,0.5,0.08333333333333333,0.0,0.25,0.5,0.5,0.46875,0.125,0.0,0.3194444444444444,0.1875,,0.5,0.0,0.1111111111111111,0.125,-0.25,0.5,-0.2125
"[('SMAD4', 0), ('Twist1', 0)]",0.08333333333333333,0.0,0.23863636363636365,,0.5,0.10263157894736842,0.25,0.0,0.0,0.0,-1.0,0.0,,0.5,0.0,0.0,0.0,0.0,1.0,0.59375,0.08333333333333333,0.0,0.18055555555555555,-0.03125,,0.125,0.125,-0.05555555555555555,0.0,-0.20833333333333334,1.0,-0.2
"[('IKK', 0), ('NFKB', 0)]",0.3333333333333333,0.0,-0.09090909090909091,,1.0,-0.04736842105263158,0.0,0.0,0.0,0.0,-1.0,0.0,,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.125,-0.25,0.5,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('MDM2', 0), ('SMAD4', 0)]",0.16666666666666666,-0.25,0.11363636363636363,,0.5,0.11578947368421053,0.25,0.0,0.0,0.0,-1.0,0.0,,0.5,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.19444444444444445,0.0625,,0.25,0.125,-0.05555555555555555,0.0,-0.25,0.0,0.15
"[('NOTCH', 0), ('bcatenin', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,0.125,,0.0,-0.25,-0.05555555555555555,0.0,-0.16666666666666666,0.0,-0.2
"[('ERK', 0), ('IKK', 1)]",0.16666666666666666,-0.5,0.13636363636363635,,0.5,0.0,0.25,0.0,0.0,0.0,-1.0,1.0,,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,-0.25,0.0,0.05555555555555555,-0.125,,0.0,0.0,0.1111111111111111,0.0,-0.3333333333333333,0.0,-0.35
"[('NFKB', 1), ('p53', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('AKT', 1), ('RAF', 0)]",0.08333333333333333,-0.25,0.0,,0.5,-0.007894736842105263,0.125,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.5,0.375,0.0,0.21875,-0.25,0.0,0.1111111111111111,-0.125,,0.0,-0.125,0.16666666666666666,0.0,-0.4166666666666667,0.0,-0.275
"[('AP1', 1), ('GRB2SOS', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('NOTCH', 1), ('TGFb', 0)]",0.4166666666666667,-0.125,-0.056818181818181816,,0.5,0.175,0.625,1.0,0.0,1.0,-1.0,0.0,,0.5,0.0,0.0,0.25,0.5,0.0,0.46875,0.125,0.0,0.375,0.375,,0.5,0.0,0.1388888888888889,0.125,-0.125,0.5,-0.2125
"[('Snail', 1), ('p53', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('EpCAM', 1), ('miR34', 0)]",0.0,-0.5,0.0,,0.0,-0.1,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,0.0,-0.2777777777777778,0.0,-0.5,0.0,-0.3
"[('TAK1', 1), ('p38', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GLI', 0), ('MDM2', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.03684210526315789,1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.0,0.05555555555555555,-0.125,,0.0,-0.25,-0.05555555555555555,0.0,-0.5,0.0,-0.2
"[('RAS', 0), ('THY1', 0)]",0.4166666666666667,-0.125,-0.045454545454545456,,0.5,0.08421052631578947,0.125,1.0,0.25,0.0,-1.0,0.0,,0.0,0.0,1.0,0.5,0.0625,0.0,0.25,-0.08333333333333333,0.5,0.1111111111111111,-0.125,,0.25,-0.1875,0.25,0.0,-0.4166666666666667,0.5,-0.05
"[('MDM2', 0), ('Twist1', 0)]",0.0,0.0,0.09090909090909091,,0.0,0.03684210526315789,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,,0.75,-0.125,0.0,0.0,0.0,0.0,0.0
"[('GLI', 1), ('NOTCH', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GSK3b', 0), ('SMAD23', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('RAF', 1), ('miR200', 1)]",0.0,-0.5,0.09090909090909091,,0.0,-0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,-0.05555555555555555,0.125,,0.0,0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GSK3b', 0), ('MYC', 0)]",0.0,0.0,0.0,,0.0,-0.06842105263157895,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.05555555555555555,0.0,-0.16666666666666666,0.0,-0.1
"[('GRB2SOS', 0), ('RAS', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GRB2SOS', 0), ('TGFBR', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('MDM2', 0), ('NFKB', 1)]",0.0,0.0,0.0,,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1
"[('SMAD4', 0), ('Snail', 1)]",0.0,-0.5,0.13636363636363635,,0.25,0.034210526315789476,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.71875,-0.08333333333333333,0.0,0.08333333333333333,-0.0625,,0.0,0.125,-0.19444444444444445,0.0,-0.25,0.0,-0.125
"[('Twist1', 0), ('p38', 1)]",0.0,0.0,0.0,,1.0,-0.03684210526315789,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.08333333333333333,0.0,-0.05555555555555555,-0.125,,1.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.1
