,Ecadherin,miR200,miR34,Snail,Twist1,ZEB1,EpCAM,THY1,MYC,cosineSim1,cosineSim2,Diff,Diff_pheno,weight,rEMTscore,chemo_rEMTscore,att_stability,F_major_att,major_att_size
"[('MDM2', 0), ('NOTCH', 1), ('p38', 0)]",0.0,0.5705795127126306,0.5705795127126306,1.0,1.0,0.4294204872873693,0.0,1.0,0.0,0.2913424890570045,0.3364133289668743,-0.4294204872873693,0.0,0.2852897563563153,0.0831170277193152,0.0959752766559765,1.042608169617253,-44.0,0.4651291757585986
"[('NOTCH', 1), ('SMAD23', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('AP1', 0), ('NOTCH', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('IKK', 0), ('NOTCH', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('ERK', 0), ('NOTCH', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5364098818584865,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0371014536322098,-44.0,0.4961174752056584
"[('MEK', 0), ('NOTCH', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6420123714954734,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0120018919952094,-51.0,0.4343421695195402
"[('NFKB', 0), ('NOTCH', 1), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-58.0,1.0
"[('GRB2SOS', 0), ('NOTCH', 1), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-58.0,1.0
"[('NOTCH', 1), ('RAF', 0), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
"[('GSK3b', 0), ('NOTCH', 1), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
"[('NOTCH', 1), ('RAF', 0), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.1178511301977579,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-45.0,1.0
"[('MDM2', 0), ('NOTCH', 1), ('RAF', 0)]",0.0,0.5663374495355193,0.5663374495355193,1.0,1.0,0.4336625504644807,0.5,1.0,0.1131041658021258,0.403537864903934,0.3232653979256317,-0.4336625504644807,0.0,0.2831687247677596,0.1142693026003514,0.0915386504921434,1.3661147629242898,-36.0,0.331853239508427
"[('NOTCH', 1), ('RAF', 0), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-58.0,1.0
"[('AP1', 0), ('NOTCH', 1), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-56.0,1.0
"[('IKK', 0), ('NOTCH', 1), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-58.0,1.0
"[('ERK', 0), ('NOTCH', 1), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5384197298146403,0.2173934453046264,0.0,-1.0,1.0,0.0,0.0,0.0,1.0363704495016326,-44.0,0.4963053722902922
"[('MEK', 0), ('NOTCH', 1), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6427135153084127,0.2149056111305063,0.0,-1.0,1.0,0.0,0.0,0.0,1.0107555385481346,-59.0,0.4345326306856963
"[('GRB2SOS', 0), ('NFKB', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('NFKB', 0), ('NOTCH', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('GSK3b', 0), ('NFKB', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('NFKB', 0), ('NOTCH', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-49.0,1.0
"[('MDM2', 0), ('NFKB', 0), ('NOTCH', 1)]",0.0,0.5728921273215362,0.5728921273215362,1.0,1.0,0.4271078726784638,0.0,1.0,0.0,0.2923972649065431,0.337631279208206,-0.4271078726784638,0.0,0.2864460636607681,0.0837560455576541,0.0967131508979403,1.0384710257856848,-44.0,0.4698892723874918
"[('NFKB', 0), ('NOTCH', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('AP1', 0), ('NFKB', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('IKK', 0), ('NFKB', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('ERK', 0), ('NFKB', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5381354004899317,0.2173997352389167,0.0,-1.0,1.0,0.0,0.0,0.0,1.036600483870287,-46.0,0.4960980903059799
"[('MEK', 0), ('NFKB', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.642320004064834,0.2149156497800196,0.0,-1.0,1.0,0.0,0.0,0.0,1.0111112117651089,-57.0,0.434073471876429
"[('GRB2SOS', 0), ('NOTCH', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('GRB2SOS', 0), ('GSK3b', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('GRB2SOS', 0), ('NOTCH', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-49.0,1.0
"[('GRB2SOS', 0), ('MDM2', 0), ('NOTCH', 1)]",0.0,0.5669535605159424,0.5669535605159424,1.0,1.0,0.4330464394840576,0.0,1.0,0.0,0.2896845378952574,0.3344988918677985,-0.4330464394840576,0.0,0.2834767802579712,0.0821188400930658,0.0948226688665427,1.0417729410664585,-44.0,0.4697361976068854
"[('GRB2SOS', 0), ('NOTCH', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('AP1', 0), ('GRB2SOS', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('GRB2SOS', 0), ('IKK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('ERK', 0), ('GRB2SOS', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5379538055923455,0.2174037510287716,0.0,-1.0,1.0,0.0,0.0,0.0,1.036457449975955,-46.0,0.4963856465607941
"[('GRB2SOS', 0), ('MEK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6424107683000605,0.2149133347641026,0.0,-1.0,1.0,0.0,0.0,0.0,1.0111728101104578,-57.0,0.4343254688445251
"[('GSK3b', 0), ('NOTCH', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('NOTCH', 1), ('bcatenin', 0), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('MDM2', 0), ('NOTCH', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-73.0,1.0
"[('NOTCH', 1), ('SMAD23', 0), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AP1', 0), ('NOTCH', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('IKK', 0), ('NOTCH', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('ERK', 0), ('NOTCH', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5375023724953227,0.2174137291116762,0.0,-1.0,1.0,0.0,0.0,0.0,1.0366769471351576,-52.0,0.4962650145061142
"[('MEK', 0), ('NOTCH', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6428921926183309,0.2149010514266622,0.0,-1.0,1.0,0.0,0.0,0.0,1.010622548205632,-63.0,0.4347704998474861
"[('GSK3b', 0), ('NOTCH', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('GSK3b', 0), ('MDM2', 0), ('NOTCH', 1)]",0.0,0.5567577090370082,0.5567577090370082,1.0,1.0,0.4432422909629917,0.0,1.0,0.0,0.2849955261613335,0.3290844874941699,-0.4432422909629917,0.0,0.2783788545185041,0.0793367281156904,0.091610162668436,1.0360775695612392,-50.0,0.4864772920564721
"[('GSK3b', 0), ('NOTCH', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AP1', 0), ('GSK3b', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('GSK3b', 0), ('IKK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('ERK', 0), ('GSK3b', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('GSK3b', 0), ('MEK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('MDM2', 0), ('NOTCH', 1), ('bcatenin', 0)]",0.0,0.6176454014388308,0.6176454014388308,1.0,1.0,0.3823545985611691,0.0,1.0,0.0,0.312389994697266,0.3607168950612247,-0.3823545985611691,0.0,0.3088227007194154,0.0964731218401335,0.1113975657279293,1.035943386449206,-36.0,0.4138298072166949
"[('NOTCH', 1), ('SMAD23', 0), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-49.0,1.0
"[('AP1', 0), ('NOTCH', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-47.0,1.0
"[('IKK', 0), ('NOTCH', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-49.0,1.0
"[('ERK', 0), ('NOTCH', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2236067977499789,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-51.0,1.0
"[('MEK', 0), ('NOTCH', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2236067977499789,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-49.0,1.0
"[('MDM2', 0), ('NOTCH', 1), ('SMAD23', 0)]",0.0,0.6155462937530601,0.6155462937530601,1.0,1.0,0.3844537062469398,0.0,1.0,0.0,0.3114704770057074,0.3596551274877327,-0.3844537062469398,0.0,0.30777314687653,0.0958622488671804,0.1106921903771791,1.0377052810528964,-44.0,0.4138433428472479
"[('AP1', 0), ('MDM2', 0), ('NOTCH', 1)]",0.0,0.5758896603256639,0.5758896603256639,1.0,1.0,0.4241103396743361,0.0,1.0,0.0,0.2937613337173522,0.3392063701984336,-0.4241103396743361,0.0,0.2879448301628319,0.0845870573456499,0.0976727206569386,1.0395547268219636,-42.0,0.4652448706373174
"[('IKK', 0), ('MDM2', 0), ('NOTCH', 1)]",0.0,0.568011825482323,0.568011825482323,1.0,1.0,0.431988174517677,0.0,1.0,0.0,0.2901689492739479,0.3350582419475694,-0.431988174517677,0.0,0.2840059127411615,0.0824096972876913,0.0951585218257683,1.0412985755797224,-44.0,0.4696099794339438
"[('ERK', 0), ('MDM2', 0), ('NOTCH', 1)]",0.0,0.6229686899428493,0.6229686899428493,1.0,1.0,0.3770313100571507,1.0,1.0,0.0,0.5063591953733731,0.3243595143896846,-0.3770313100571507,0.0,0.3114843449714246,0.1577229622911327,0.1010329108749202,2.1345094067026418,-28.0,0.2051126947820772
"[('MDM2', 0), ('MEK', 0), ('NOTCH', 1)]",0.0,0.5926750887886645,0.5926750887886645,1.0,1.0,0.4073249112113354,1.0,1.0,0.0,0.4952176120953099,0.3101637804438128,-0.4073249112113354,0.0,0.2963375443943323,0.1467515711091491,0.0919131730567823,2.1075801292338987,-32.0,0.221455519644108
"[('AP1', 0), ('NOTCH', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('IKK', 0), ('NOTCH', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('ERK', 0), ('NOTCH', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5381588974977772,0.2173992155432779,0.0,-1.0,1.0,0.0,0.0,0.0,1.0365609452899338,-46.0,0.4961450527117998
"[('MEK', 0), ('NOTCH', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6428744073626476,0.2149015053361344,0.0,-1.0,1.0,0.0,0.0,0.0,1.0107054260780155,-57.0,0.434817638127111
"[('AP1', 0), ('IKK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('AP1', 0), ('ERK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5359379857266636,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0375854399985966,-46.0,0.495611511267205
"[('AP1', 0), ('MEK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6406906236450588,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0131374584466948,-53.0,0.4327528522523572
"[('ERK', 0), ('IKK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5372112861319667,0.2174201593161994,0.0,-1.0,1.0,0.0,0.0,0.0,1.0369116024927456,-46.0,0.4960506352193476
"[('IKK', 0), ('MEK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6409819167483234,0.2149497494966116,0.0,-1.0,1.0,0.0,0.0,0.0,1.0119320756165324,-57.0,0.4321273590308089
"[('ERK', 0), ('MEK', 0), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5309329510366123,0.2175581396166686,0.0,-1.0,1.0,0.0,0.0,0.0,1.039082052401191,-50.0,0.4953748151223436
"[('AKT', 1), ('GLI', 0), ('SMAD4', 0)]",0.9576651641672004,0.4788325820836002,0.9576651641672004,0.0423348358327996,1.0,0.5211674179163998,1.0,0.5211674179163998,0.5211674179163998,0.7682197346205928,0.6257139578489682,0.4364977462508006,0.0,0.7182488731254003,0.5517729587039348,0.4494183451238556,0.3474102293265118,-25.0,0.9202305712317675
"[('AKT', 1), ('SMAD4', 0), ('p38', 0)]",0.6744244043917067,0.3372122021958533,0.6744244043917067,0.3255755956082933,1.0,0.6627877978041467,1.0,0.6627877978041467,0.6627877978041467,0.6368528193859935,0.4616000602862884,0.01163660658756,0.0,0.50581830329378,0.3221318125496833,0.2334857592943169,1.2439850176745368,-21.0,0.4918994809017408
"[('AKT', 1), ('RAF', 0), ('SMAD4', 0)]",0.396042874972469,0.1980214374862345,0.396042874972469,0.6039571250275311,0.8019785625137654,0.8019785625137654,0.7266475784939921,0.8019785625137654,0.8019785625137654,0.4392777035483129,0.2925381294268462,-0.4059356875412964,0.0,0.2970321562293517,0.1304796034684333,0.0868932313629573,1.8166831889567685,-46.5,0.2656253823752539
"[('AKT', 1), ('NFKB', 0), ('SMAD4', 0)]",0.7451328111045904,0.3725664055522952,0.7451328111045904,0.2548671888954096,1.0,0.6274335944477049,1.0,0.6274335944477049,0.6274335944477049,0.6751340784522983,0.5072677207580286,0.1176992166568855,0.0,0.5588496083284428,0.377298415312251,0.2834863670632861,1.087818936952578,-25.0,0.611454160393968
"[('AKT', 1), ('GRB2SOS', 0), ('SMAD4', 0)]",0.6750233656058282,0.3375116828029141,0.6750233656058282,0.3249766343941718,1.0,0.6624883171970859,1.0,0.6624883171970859,0.6624883171970859,0.6371907783795717,0.4619976351162496,0.0125350484087423,0.0,0.5062675242043712,0.3225889978160819,0.2338943989185781,1.2432192815186682,-20.0,0.4926188650306748
"[('AKT', 1), ('SMAD4', 0), ('p53', 0)]",0.5713030329157244,0.0,0.5713030329157244,0.4286969670842756,1.0,1.0,1.0,1.0,1.0,0.4434391451149528,0.2730596893721531,-0.4286969670842756,0.0,0.2856515164578622,0.1266690642588643,0.0779999143526683,1.0703991646268447,-45.0,0.4042671724842319
"[('AKT', 1), ('GSK3b', 0), ('SMAD4', 0)]",0.579582303171862,0.289791151585931,0.579582303171862,0.420417696828138,1.0,0.7102088484140691,1.0,0.7102088484140691,0.7102088484140691,0.5807354972264364,0.3967545599792422,-0.130626545242207,0.0,0.4346867273788964,0.2524380127621158,0.1724639412500309,1.3557733519311703,-27.0,0.3300016151275329
"[('AKT', 1), ('SMAD4', 0), ('bcatenin', 0)]",0.9607918171971176,0.4803959085985588,0.9607918171971176,0.0392081828028824,1.0,0.5196040914014413,1.0,0.5196040914014413,0.5196040914014413,0.7693302347381377,0.6272198228089976,0.4411877257956763,0.0,0.7205938628978381,0.5543746456940551,0.4519707550040331,0.3243143695327007,-11.0,0.9288350402459512
"[('AKT', 1), ('MDM2', 0), ('SMAD4', 0)]",0.8431126336450193,0.8431126336450193,0.8431126336450193,0.1568873663549806,1.0,0.1568873663549806,1.0,0.1568873663549806,0.1568873663549806,0.8579129105542358,0.7099474172546947,0.6862252672900386,-1.0,0.8431126336450193,0.7233172134554456,0.5985656367110851,0.7032503907383707,-29.0,0.7307289063357187
"[('AKT', 1), ('SMAD23', 0), ('SMAD4', 0)]",0.6732185368380802,0.3366092684190401,0.6732185368380802,0.3267814631619198,1.0,0.6633907315809598,1.0,0.6633907315809598,0.6633907315809598,0.6361717421684858,0.4607991221958493,0.0098278052571203,0.0,0.5049139026285602,0.3212119570803003,0.2326638831157211,1.2465831829866785,-25.0,0.4895708699781673
"[('AKT', 1), ('AP1', 0), ('SMAD4', 0)]",0.7320980060484904,0.3660490030242452,0.7320980060484904,0.2679019939515095,1.0,0.6339509969757547,0.4999999999999999,0.6339509969757547,0.6339509969757547,0.6030044229198277,0.54688688801874,0.0981470090727356,0.0,0.5490735045363678,0.3310937517435199,0.3002811001894377,1.1483917769973608,-24.0,0.551002101594136
"[('AKT', 1), ('IKK', 0), ('SMAD4', 0)]",0.6939368455662906,0.3469684227831453,0.6939368455662906,0.3060631544337093,1.0,0.6530315772168547,1.0,0.6530315772168547,0.6530315772168547,0.6477461820265819,0.474462537720267,0.0409052683494359,0.0,0.520452634174718,0.3371212067123509,0.2469352775737344,1.2041127444336786,-21.0,0.5283145328544692
"[('AKT', 1), ('ERK', 0), ('SMAD4', 0)]",0.6420325055022335,0.3520192220037246,0.3520192220037246,0.4196885540521182,0.7717077760558428,0.4196885540521182,0.5,0.7717077760558428,0.7099867165014911,0.5367333838261974,0.4519054096183795,0.2223439514501152,0.0,0.6111719757250577,0.3280364026306527,0.2761919220373065,1.378740355956266,-45.0,0.2959615559925508
"[('AKT', 1), ('MEK', 0), ('SMAD4', 0)]",0.4913084953317825,0.2713112208355253,0.2713112208355253,0.5598881909627367,0.8311994117982621,0.5598881909627367,0.5,0.8311994117982621,0.7800027255037428,0.4250605471845567,0.3308307648993123,-0.0685796956309541,0.0,0.4657101521845229,0.1979550121169565,0.1540712458685808,1.2754389188366435,-43.0,0.4573775583289493
"[('AKT', 1), ('GLI', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 1), ('GLI', 0), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-54.0,1.0
"[('AKT', 1), ('GLI', 0), ('NFKB', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 1), ('GLI', 0), ('GRB2SOS', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 1), ('GLI', 0), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('AKT', 1), ('GLI', 0), ('GSK3b', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('AKT', 1), ('GLI', 0), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-49.0,1.0
"[('AKT', 1), ('GLI', 0), ('MDM2', 0)]",0.0,0.5661550768866108,0.5661550768866108,1.0,1.0,0.4338449231133892,0.0,1.0,0.0,0.2893187538437307,0.33407652082657,-0.4338449231133892,0.0,0.2830775384433054,0.0818996406635678,0.0945695591672891,1.0425017688563352,-40.0,0.4692068383159017
"[('AKT', 1), ('GLI', 0), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 1), ('AP1', 0), ('GLI', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-57.0,1.0
"[('AKT', 1), ('GLI', 0), ('IKK', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 1), ('ERK', 0), ('GLI', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5376994785906146,0.2174093733120064,0.0,-1.0,1.0,0.0,0.0,0.0,1.0374363930313908,-46.0,0.4950734713224838
"[('AKT', 1), ('GLI', 0), ('MEK', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6550246913580247,0.2145891649722734,0.0,-1.0,1.0,0.0,0.0,0.0,0.9984857054171734,-53.0,0.448395061728395
"[('AKT', 1), ('RAF', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0555555555555555,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.5,1.0
"[('AKT', 1), ('NFKB', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('AKT', 1), ('GRB2SOS', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('AKT', 1), ('p38', 0), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AKT', 1), ('GSK3b', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AKT', 1), ('bcatenin', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-49.0,1.0
